file_name,key_item,Legal Terms,Predicted Legal Terms,levenshtein_distance,levenshtein_distance_scaled,cosine_similarity
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Removal Requirements,"10. In connection with such removal of the Solar Facility, the roof of the Building where the Solar Facility was installed shall be returned to substantially the same condition as it was prior to installation of the Solar Facility, excluding ordinary wear and tear of the Building roof during the Term, but including such additional flashing and/or patching as may be reasonably required to ensure that the integrity of the Building roof where the Solar Facility was installed is as water tight after such Solar Facility removal as it was immediately prior to such removal of the Solar Facility"," Section 9. Removal of Solar Facility. Subject to the terms and conditions of this section, Tenant
shall remove the Solar Facility at the end or termination of the Lease, as it may be renewed. Tenant shall
- 6-
EXECUTION COPY
provide Owner with a minimum of thirty (60) days’ notice of its intent to remove the Solar Facility
(""Tenant's Removal Notice"")",406.0,0.6835016835016835,0.8341749583612267
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Removal Timeline & Expectations,10. Upon written request of Owner given to Tenant within ten (10) days of the expiration or earlier termination of this Agreement," Section 9. Removal of Solar Facility. Subject to the terms and conditions of this section, Tenant
shall remove the Solar Facility at the end or termination of the Lease, as it may be renewed. Tenant shall
- 6-
EXECUTION COPY
provide Owner with a minimum of thirty (60) days’ notice of its intent to remove the Solar Facility
(""Tenant's Removal Notice"")

VII. REMOVAL AND RELOCATION.
A.
1.
If this Lease has not terminated earlier pursuant to Subparagraph I.D.2 or
Paragraph I.F of this Lease, then on the Year 25 Termination Date, Tenant shall, at its sole cost
and expense, remove the Solar System from the Premises and restore the License Areas in
accordance with all Removal Obligations. This Paragraph VII.A and the Removal Obligations
survive the termination of this Lease until said Removal Obligations are fully completed. Tenant
shall complete the Removal Obligations within sixty (60) days of the Year 25 Termination Date",822.0,0.882921589688507,0.7613689276697317
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Renewal Terms,2. Tenant shall have the right to extend this Lease for three (3) options (each an “Option”) for terms of five (5) years each (each an “Renewal Term”). Tenant shall exercise each Option by giving written notice of its intent to extend the term of this Lease to Owner not more than twelve (12) months nor less than three (3) months prior to the expiration of the then current term of the Lease.," Section 2. Term. The initial term of this Agreement (the “Initial Term”) shall commence
on the date on which Tenant gives any construction contractor a notice to proceed under the
appropriate contract to construct the Project (the “Commencement Date”) and shall expire on
the twentieth (20th) anniversary of the date on which the Project begins to sell energy into the
grid in commercial quantities under any power purchase arrangement (the “Commercial
Operation Date""), unless otherwise terminated at an earlier date in accordance with the terms of
this Agreement. The Commencement Date shall be a date prior to the last day of the Feasibility
Period, and Tenant shall provide to Owner thirty (30) days' written notice of such
Commencement Date. Provided Tenant is not in default of the terms of this Lease, Tenant shall
have the right to extend this Lease for three (3) options (each an “Option”) for terms of five (5)
years each (each an “Renewal Term”). Tenant shall exercise each Option by giving written
notice of its intent to extend the term of this Lease to Owner not more than twelve (12) months
nor less than three (3) months prior to the expiration of the then current term of the Lease. The
term of this Agreement shall be the Initial Term plus any Renewal Terms (together, the “Term”)",909.0,0.6997690531177829,0.8655106318409438
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Rent Amount,"3a. Starting on the Commercial Operation Date, Tenant shall pay to Owner annual rent (“Rent”) in the amount of Five Thousand Dollars ($5,000) per year, payable in quarterly installments."," **RENT**
**A. BASE RENT**
1. Base Rent. During the Term, Tenant shall pay to Landlord as Base Rent the sum of One Hundred Thousand and 00/100 Dollars ($100,000.00) per annum, payable in equal monthly installments of Eight Thousand Three Hundred Thirty-Three and 33/100 Dollars ($8,333.33) in advance on the first day of each calendar month during the Term, commencing on the Commencement Date.

**B. ADDITIONAL RENT**
1. Storage and Staging Area Rent. Tenant shall pay to Landlord as Additional Rent for the Storage and Staging Area the sum of One Thousand and 00/100 Dollars ($1,000.00) per annum, payable in equal monthly installments of Eighty-Three and 33/100 Dollars ($83.33) in advance on the first day of each calendar month during the Term, commencing on the Commencement Date.

**C. PERCENTAGE RENT**
1. Percentage Rent. In addition to the Base Rent and Additional Rent, Tenant shall pay to Landlord as Percentage Rent an amount equal to five percent (5%) of the Gross Sales of the Project in excess of the Gross Sales Threshold for each calendar year during the Term. The Gross Sales Threshold shall be One Million and 00/100 Dollars ($1,000,000.00) for the first calendar year of the Term and shall increase by One Million and 00/100 Dollars ($1,000,000.00) for each subsequent calendar year of the Term. The Percentage Rent shall be payable annually within thirty (30) days following the end of each calendar year during the Term.

**F. RENT**
1. Payment of Rent. Tenant shall pay all Rent to Landlord at the address set forth in Section I.E.1.a of this Lease. All Rent shall be paid in lawful money of the United States of America.",1478.0,0.8984802431610942,0.7810754814237848
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Rent Calculation,," **TERM: Rent Calculation**

""Percentage Rent"" is defined in Paragraph II.D of this Lease.

**DEFINITION: Price**

""Price"" is defined in Subparagraph III.C.2 of this Lease.",,,
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Rent Commencement,"3a. Starting on the Commencement Date until the Commercial Operation Date (the “Construction Period”), the Tenant shall pay to Owner Eight Hundred Dollars ($200) as Construction Period rent."," **Rent Commencement**

""Rent Commencement Date"" is defined as the later of (i) the date of the start of commercial operations (the ""Commencement Date"") as defined in this Land Lease Agreement, or (ii) January 15, 2022.",154.0,0.7031963470319634,0.7795353076861055
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Rent Escalator (Amount),3c. The Rent for each year of any Renewal Term shall be two and one half percent (2.5%) greater than the applicable Rent in the last year of the immediately preceding year of the Term,,,,
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Rent Escalator (Y/N),,,,,
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Rent Escalator Effective Date,," **TERM: Rent Escalator Effective Date**

**DEFINITION: When the increase in price goes into effect**

**Sections of the document:**

""If Tenant elects to exercise an extension of the Initial Term (as
defined below) for five (5), ten (10), or fifteen (15) more years,
Tenant shall pay Owner Rent that is 2.5% greater than the Rent paid
in the last year of the immediately preceding year of the Term, in
accordance with Section 3(c) of the Lease""",,,
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,SNDA,," ""SNDA"" means a subordination, non-disturbance and attornment agreement from a
Lender. Such SNDA shall:
acknowledge and consent to the Tenant's rights in the Premises and License Areas,
b. acknowledge that such Lender has no interest in the Solar System and
Environmental Attributes and shall not gain any interest in the Solar System and Environmental
Attributes by virtue of the Landlord's or the Tenant's performance or breach of this Lease, and
a.",,,
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Site Access Rights,"17. Except in cases of emergency, Owner shall not have access to the Solar Facility unless accompanied by Tenant personnel."," **Grant of Access**
Lessor hereby grants and permits Lessee, its successors and assigns, access for the period of time set forth herein, across, over, under and above the Facility i) in order to construct, install, alter, protect, repair, maintain, replace, operate, maintain and remove the System, including any related interconnection equipment and any facilities or equipment appurtenant thereto as Lessee may from time to time require, and ii) as reasonably necessary to provide access to and services reasonably required for Lessee's performance under the Solar Agreement. The rights granted hereunder shall run with and burden the Premises for the term of this Agreement.",582.0,0.8584070796460177,0.7902294890105913
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Site Control Terms,," (a) During the period commencing on the day that is thirty-one (31) days after the Public
Utility Commission issues a Certificate of Public Good for the Facility in a form and with
conditions acceptable to System Owner, and terminating twelve (12) months thereafter (as
the same may be extended pursuant to Section 4(c) hereof) (the ""Feasibility, Permitting and
Construction Period""), Tenant, and its agents and contractors, are hereby granted the right,
at Tenant's sole cost and expense, to enter upon the Property and conduct such analyses,
tests, reviews, inspections and studies (collectively, the ""Tests"") as Tenant deems necessary
to determine the Property's suitability for Tenant's intended use thereof and to obtain any
and all permits, licenses, agreements and entitlements necessary for Tenant's intended use
of the Property.

(a) During the period commencing on the Effective Date and terminating twelve (12) months
thereafter (as the same may be extended pursuant to Section 4(c) hereof) (the “Feasibility and Permitting
Period""), Tenant, and its agents and contractors, are hereby granted the right, at Tenant's sole cost and
expense, to enter upon the Property and conduct such analyses, tests, reviews, inspections and studies
(collectively, the “Tests"") as Tenant deems necessary to determine the Property's suitability for Tenant's
intended use thereof and to obtain any and all permits, licenses, agreements and entitlements necessary for
Tenant's intended use of the Property.

(d) If prior to the Construction Commencement Date as defined below, in the sole and absolute
discretion of Tenant, the Property is not suitable for Tenant's intended use thereof, or Tenant determines
that the construction and operation of the Project on the Property would not be in Tenant's best interest, or
Tenant is unsuccessful in obtaining the permits necessary for Tenant's intended use of the Property, then
Tenant shall have the right at any time prior to the Construction Commencement Date to terminate this
Agreement by providing written notice thereof to Owner.

Section 2. Term. The initial term of this Agreement (the “Initial Term”) shall commence
on the date on which Tenant gives any construction contractor a notice to proceed under the
appropriate contract to construct the Project (the “Commencement Date”) and shall expire on
the twentieth (20th) anniversary of the date on which the Project begins to sell energy into the
grid in commercial quantities under any power purchase arrangement (the “Commercial
Operation Date""), unless otherwise terminated at an earlier date in accordance with the terms of
this Agreement.

Tenant shall have the right to extend this Lease for three (3) options (each an “Option”) for terms of five (5)
years each (each an “Renewal Term”).",,,
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Site Lease Prepayment (Amount),," ""Fifty-Nine Thousand Dollars ($59,000), due and owing upon the later of (i) the date of the start of
commercial operations (the ""Commencement Date"") as defined in this Land Lease Agreement, or
(ii) January 15, 2022.""",,,
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Site Lease Prepayment (Y/N),, There is no mention of a front-loaded payment or any years of the lease being subject to higher payment than later years in the provided document.,,,
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Summary of Economic Terms,," TERM AND EARLIER TERMINATION

The term of this Lease shall commence on the Lease Commencement Date and shall continue for the initial term of twenty-five (25) years (the ""Initial Term""), unless earlier terminated in accordance with the provisions of this Lease. Tenant shall have the right to extend the term of this Lease for two (2) successive five (5) year periods (each, an ""Extension Term"" and collectively, the ""Extension Terms""), upon the same terms and conditions as set forth in this Lease, except as otherwise provided herein, by providing Landlord with written notice of Tenant's election to extend the term of this Lease no later than one hundred eighty (180) days prior to the expiration of the then-current term of this Lease. In the event that Tenant exercises its right to extend the term of this Lease for one or both of the Extension Terms, the term of this Lease shall be extended for the applicable Extension Term(s).",,,
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Termination & Removal - Lessee,,,,,
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Termination & Removal - Lessor,,,,,
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Termination - Notice Requirements,"13. Tenant may terminate this Agreement at any time, in its sole discretion, by giving written notice thereof to Owner at any time prior to 5:00 pm EST on the last day of the Feasibility Period. Further, this Agreement may be terminated by Tenant immediately, at any time, upon giving written notice to Owner, if: (a) Tenant cannot obtain all governmental certificates, permits, variances, leases or other approvals (each an “Approval”; collectively, the “Approvals”) and/or any easements required for the installation and operation of the Solar Facility at the Premises as contemplated hereunder, (b) any Approval is canceled, terminated, or expires or lapses, (c) Owner fails to have proper ownership of the Property and/or authority to enter into this Agreement, (d) Tenant determines that the Property contains Hazardous Substances (as such term is defined in Section 15 hereof) and such Hazardous Substances were not introduced to the Property by Tenant and that Tenant is unwilling to take such risks 
associated with such Hazardous Substances notwithstanding the Indemnification of Owner as provided herein, in its sole discretion, or (e) Owner is in default hereunder and fails to cure such default within the periods specified in and otherwise in accordance with the terms of Section 18 hereof. Any termination of this Agreement pursuant to this Section 13 shall not constitute a waiver of Tenant’s rights under Section 14 of this Agreement",,,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,Amendments and/or Estoppels,," 12. Amendments; Acknowledgments. Lessor shall cooperate in amending this Agreement from time to
time to include any provision that may be reasonably requested by Lessee's lender, any assignee of
rights under this Agreement, or the lender of any assignee bereunder.

20. Estoppel Certificates.
(a) Owner shall from time to time, within ten (10) business days after receipt of
Tenant's written request therefor, deliver to Tenant a written statement (to be prepared by Tenant
and provided with the request) addressed to Tenant and/or to any Financing Entity (as specified
by Tenant) (each an “Estoppel Certificate”) substantially in the form of Exhibit G hereof",,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,Assignment by Lessee,"21. Assignment. Lessee shall not assign any of its rights, duties or obligations under this Lease without the prior consent of Lessor, which consent shall not be unreasonably withheld, conditioned or delayed. Notwithstanding the foregoing, Lessee may, without consent from Lessor, assign any of its rights, duties or obligations under this Lease: (i) to a Financing Party, (ii) to one or more of its Affiliates of equal or greater creditworthiness as Lessee, (iii) to one or more third parties in connection with a collateral assignment of rights, mortgage, pledge or otherwise, (iv) to any Person or entity succeeding to all or substantially all of the stock or assets of Lessee, provided that such assignee can provide reasonable evidence of its financial and technical wherewithal to perform the obligations of assignor, or (v) to a successor entity in a merger or acquisition transaction. Lessor agrees to execute any consent, novation or other documentation that Lessee may request in connection with any assignment permitted by this Section 21, including without limitation entering into a consent and assignment agreement with Lessee's Financing Party substantially in the form attached hereto as Exhibit E to facilitate financing of the System. An assignment by either Party in accordance with this Section 21 shall relieve the assignor of its obligations hereunder, except with respect to undisputed payments due by the assignor as of the effective date of the assignment, which obligations shall be performed by assignor or assignee as a condition precedent to such assignment",,,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,Assignment by Lessor,"21. Assignment. Lessee shall not assign any of its rights, duties or obligations under this Lease without the prior consent of Lessor, which consent shall not be unreasonably withheld, conditioned or delayed. Notwithstanding the foregoing, Lessee may, without consent from Lessor, assign any of its rights, duties or obligations under this Lease: (i) to a Financing Party, (ii) to one or more of its Affiliates of equal or greater creditworthiness as Lessee, (iii) to one or more third parties in connection with a collateral assignment of rights, mortgage, pledge or otherwise, (iv) to any Person or entity succeeding to all or substantially all of the stock or assets of Lessee, provided that such assignee can provide reasonable evidence of its financial and technical wherewithal to perform the obligations of assignor, or (v) to a successor entity in a merger or acquisition transaction. Lessor agrees to execute any consent, novation or other documentation that Lessee may request in connection with any assignment permitted by this Section 21, including without limitation entering into a consent and assignment agreement with Lessee's Financing Party substantially in the form attached hereto as Exhibit E to facilitate financing of the System. An assignment by either Party in accordance with this Section 21 shall relieve the assignor of its obligations hereunder, except with respect to undisputed payments due by the assignor as of the effective date of the assignment, which obligations shall be performed by assignor or assignee as a condition precedent to such assignment",,,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,Co-terminus with PPA (Y/N),"3a. Lessor hereby also grants to Lessee and the applicable utility company, at all times on a 24-hours-a-day, 7-days-a-week basis, for any purposes reasonably connected with this Lease for a period co-terminus with the Lease,"," TERM: Co-terminus with PPA (Y/N): Yes
DEFINITION: Do the term of the lease and PPA run concurrently: Yes

""The Lease Term shall commence on the Lease Commencement Date and terminate on
the Expiration Date, as it may be extended. Notwithstanding anything to the contrary herein, the Expiration
Date shall not occur prior to the expiration of any power purchase, energy sales, utility credit purchase or similar
agreement entered into by Lessee to sell the products generated by the System.""",376.0,0.7673469387755102,0.7604888864594157
Site Lease - SunRaise - Happy Hollow (ES).pdf,Default,,,,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,Effective Date,," TERM: Effective Date
""Effective Date"" is defined in the preamble of this Lease

DEFINITION: Effective Date is the date that the agreement goes into effect; Escalator is an increase in price over the term of the agreement

Sections of the document:
This SITE LEASE AGREEMENT (this “Agreement”) is made and entered into this June 27, 2019 (the
“Effective Date”),",,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,Eminent Domain,," 20. Condemnation. In the event the Premises or Property are transferred to a condemning
authority pursuant to a taking of all or a portion of the Property sufficient in Lessee's determination to render the
Premises unsuitable for Lessee's use or to negatively impact the access to the Premises, Lessee shall have the
right to terminate this Lease immediately upon notice to Lessor. Sale to a purchaser with the power of eminent
domain in the face of the exercise of the power shall be treated as a taking by condemnation. In the event of an
award related to eminent domain or condemnation of all or part of the Premises, each Party shall be entitled to
take from such an award that portion as allowed by law for its respective property interest appropriated as well
as any damages suffered thereby",,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,Expiration Date,"5a. Base lease term shall be twenty (20) years subject to Lessee's sole option to extend Lease Term for two (2) additional and successive periods of
five (5) years.",,,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,Fee Simple Lessor  (Y/N),,,,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,Fee Simple Owner (Y/N),," TERM: Fee Simple Owner (Y/N)
    DEFINITION: Full and irrevocable ownership of land

    Sections of the document:

Lessor is the owner of those certain parcels or tracts of ground in Perry County, Illinois and more
particularly described by metes and bounds on Attachment A attached hereto and incorporated herein (all of which
parcels or tracts of ground are referred to herein as the ""Premises"").",,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,First Payment Due,"4. Lessee shall pay the Rent to Lessor for rental of the Premises (""Renf') which shall be due annually beginning on the Lease Commencement Date",,,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,Force Majeure,," ""Force Majeure Event' means, when used in connection with the performance of a Party's obligations
under this Lease, any events or circumstances beyond the affected Party's reasonable control that arise
after the Effective Date, to the extent not caused by the acts or omissions of (and are otherwise
unavoidable, or beyond the reasonable control of, and could not have been prevented or overcome by the
reasonable efforts and diligence of) such Party and which materially and adversely affects such Party's
performance of its obligations under this Agreement. Force Majeure Event includes but is not limited to
the following: (i) war, riot, acts of a public enemy or other civil disturbance; (ii) acts of God, including
but not limited to, earthquakes, tornados, typhoons, lightning, blizzards, hurricanes and landslides of the
type which would, under normal circumstances and typical insurance policies, constitute an event of
insurable loss; (iii) acts of, or unreasonably excessive failures to act by, any Governmental Authority
including changes in Applicable Law after the Effective Date (other than acts of Governmental
Authorities in response to a Party's failure to comply with existing Applicable Laws as required in
connection with performance under this Agreement); and (iv) strikes, walkouts, lockouts or similar
industrial or labor actions or disputes not caused by, specific to employees of, or the result of an unfair
labor practice or other unlawful activity by the asserting Party""

""33. Force Majeure. Except as otherwise specifically provided in the Lease, neither Party shall be
considered in breach of the Lease or liable for any delay or failure to comply with the Lease (other than the
failure to pay amounts due hereunder), if and to the extent that such delay or failure is attributable to the
occurrence of a Force Majeure Event; provided that the Party claiming relief under this Section 33 shall
immediately (i) notify the other Party in writing of the existence of the Force Majeure Event, (ii) exercise all
reasonable efforts necessary to minimize delay caused by such Force Majeure Event, (iii) notify the other Party
in writing of the cessation or termination of said Force Majeure Event and (iv) resume performance of its
obligations hereunder as soon as practicable thereafter. If a Force Majeure Event shall have occurred that has
prevented either Party from performing any of its material obligations hereunder and that has continued for a
continuous period of one hundred twenty (120) days, then either Party shall have the right, but not the
obligation, to terminate the Lease upon ninety (90) days' prior notice to the other Party without penalty or
further liability. If at the end of such ninety (90) day period such Force Majeure Event shall still continue and
the material obligation has not been able to be resumed to the reasonable satisfaction of the affected Party, the
Lease shall terminate. Upon such termination due to a Force Majeure Event, neither Party shall have any
liability to the other (other than any such liabilities that have accrued prior to such termination or those which
expressly survive the termination or expiration of the Lease pursuant to the terms hereof). If, at the end of such
ninety (90) day period such Force Majeure Event is no longer continuing, the Lease shall remain in full force
and effect, and the Party's termination notice shall be deemed to have been withdrawn. Rent shall abate for
any period during which Lessee is not able to operate the System in the manner contemplated herein""

""(viii) Owner is not aware of any event, act, circumstance or condition constituting a force
majeure event under the Agreement (“Force Majeure Event” meaning, in relation to a Party,
any act, event or circumstance, to the extent to which the cause of such act, event or circumstance
is not of such Party's making nor within that Party's reasonable control, including without
limitation, acts of God, natural disasters or catastrophic events such as epidemics, pandemics,
nuclear accidents, fire, flood, typhoons or earthquakes, war, civil disturbances, insurrections,
accidents, damage to its facilities, labor disputes, embargos, acts of any governmental body not
attributable to such Party's failure to comply with this Agreement);""",,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,Governing Law,,,,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,Initial Term,," ""Section 2. Term. The initial term of this Agreement (the “Initial Term”) shall commence
on the date on which Tenant gives any construction contractor a notice to proceed under the
appropriate contract to construct the Project (the “Commencement Date”) and shall expire on
the twentieth (20th) anniversary of the date on which the Project begins to sell energy into the
grid in commercial quantities under any power purchase arrangement (the “Commercial
Operation Date""), unless otherwise terminated at an earlier date in accordance with the terms of
this Agreement. The Commencement Date shall be a date prior to the last day of the Feasibility
Period, and Tenant shall provide to Owner thirty (30) days' written notice of such
Commencement Date. Provided Tenant is not in default of the terms of this Lease, Tenant shall
have the right to extend this Lease for three (3) options (each an “Option”) for terms of five (5)
years each (each an “Renewal Term”). Tenant shall exercise each Option by giving written
notice of its intent to extend the term of this Lease to Owner not more than twelve (12) months
nor less than three (3) months prior to the expiration of the then current term of the Lease. The
term of this Agreement shall be the Initial Term plus any Renewal Terms (together, the “Term”)",,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,Lessee (Tenant) Entity Name,,,,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,Lessor (Landlord) Entity Name,," **LESSOR:**
City of DuQuoin",,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,Liens,"(c) Non-Disturbance Agreements. Lessor shall obtain a non-disturbance agreement (""NDA"") in favor of Lessee from any third party who now has or may in the future obtain an interest in the Property or Premises, including, without Jimitation, any lenders to Lessor, which NDA shall: (i) acknowledge and consent to the Lessee's rights to the Premises and the System under this Lease; (ii) acknowledge that the third party has no interest in the System and shall not gain any interest in the System by virtue of the Parties' performance or breach of this Lease; (iii) acknowledge that the third party's interest in the Premises (if any) is subject to Lessee's interest under this Lease; (iv) waives any lien the third party may have in and to the System; and (v) agrees not to disturb Lessee's possession of the Premises."," **Liens**
Except for the Financing Party's Security Interest in or ownership of Lessee's interest in this Lease, Lessee's personal property or the System, Lessee shall not directly or indirectly cause, create, incur, assume or suffer to exist any mortgage, pledge, lien (including mechanics', labor or materialman's lien), charge, security interest, encumbrance or claim on or with respect to the Premises and agrees to discharge or bond, at its sole expense, any such encumbrance or interest that attaches to the Premises, to the extent that such encumbrance or interest arises from or is related to Lessee's performance or non-performance of its obligations hereunder",586.0,0.7181372549019608,0.8700612725597943
Site Lease - SunRaise - Happy Hollow (ES).pdf,Non-Disturbance Requirements,," (b) During the Term, Owner shall cooperate with Tenant and shall execute all documents
required to assist Tenant in obtaining all permits and to permit Tenant's intended use of the Premises and
the Easements in compliance with zoning, land use, utility service and building laws, rules, ordinances,
permits, approvals, variances and regulations. Owner shall not take any action that would adversely affect
Tenant's ability to obtain or maintain any governmental approval including without limitation mowing in
or within twelve feet (12') to any known wetlands. Owner hereby appoints Tenant as its agent and attorney-
in-fact for the limited purpose of making such filings and taking such actions as are necessary to obtain any
desired zoning and land use approvals and/or building permits regarding the Project and the Premises and
the Easements.",,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,Payment Terms,"4. Rent shall be calculated as two thousand five hundred and 00/100 dollars ($2,500.00) per acre per annum during the Lease Term with an escalator of 1% per annum."," **TERM: Payment Terms**

**DEFINITION: Amount owed for annual lease payments**

""Rent"" means the fixed annual rent payable by Tenant to Landlord in accordance with the terms of this Lease, as set forth in Paragraph II.A.1.a of this Lease.",180.0,0.7531380753138075,0.770547197313457
Site Lease - SunRaise - Happy Hollow (ES).pdf,"Per Per ($/kWH, $/kW, $/MW, $/MWh, etc.)",, No information about price was found in the provided document.,,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,Prevailing Party Provision (Y/N),, There is no information about prevailing party provision in the provided document.,,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,Property Size,"Section ""Description of Lease Area"" The above described lease area contains an area of 1,059, 717±s.f. (24.33 acres)",,,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,Property Tax ($),," ""Owner shall pay when due all real property taxes and assessments levied against
Owner's Property and the improvements thereon by any governmental body (collectively,
""Taxes"").""

""Owner will send a copy of each such tax bill to Tenant within ten (10) business days
of Owner's receipt of the tax bill. Tenant will promptly pay or reimburse to Owner the portion of
the Taxes, if any, that represents an increase in the Taxes attributable to the construction of the
Solar Facility during the Term, including any increase in the Taxes resulting from a
reclassification of the Owner's Property for purposes of real estate taxation by reason of the
construction or existence of the Solar Facility (but not including any increase in the Taxes
resulting from a reclassification of the Owner's Property by reason of the existence of this Lease,
or increased Taxes based on the rent hereunder, the income of either Owner or Tenant, or any
other method of taxation other than traditional real estate taxes based on the value of real estate)""",,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,Purchase Options,, This document does not contain any information regarding the Lessee having the ability to purchase the land from the Lessor.,,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,Purchase Options (Y/N),,,,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,Quiet Enjoyment,," Section 17. Quiet Enjoyment.
(a) Owner covenants that Tenant, upon paying the Rent and performing the covenants
hereof on the part of Tenant to be performed, shall and may peaceably and quietly have, hold and
enjoy the Premises and the Easements and all related appurtenances, rights, privileges and
easements throughout the Term hereof without any lawful hindrance by Owner and any person
claiming by, through or under Owner. Except in cases of emergency, Owner shall not have
access to the Solar Facility unless accompanied by Tenant personnel

2. Landlord's Interest in Premises/Tenant's Quiet Enjoyment. Landlord
represents, warrants and covenants that Landlord (check appropriate box) [X] is the fee title owner
of the Property or [_] has a leasehold interest in the Property, in which event Landlord represents,
warrants and covenants that Landlord has a valid leasehold interest in the Property and that
Landlord is not in default of its lease. Landlord represents, warrants and covenants that Landlord
has lawful authorization to use and occupy the Premises and that Tenant, subject to all of the
terms and conditions of this Lease, and provided that Tenant has not committed or suffered to be
committed a Tenant Event of Default, shall have quiet and peaceful possession of the Premises
for the permitted Use, free from any claim of any Person of superior title thereto without
hindrance to or interference with or molestation of Tenant's quiet enjoyment thereof, throughout
the Term

Section 16. Quiet Enjoyment/Additional Owner Representations.
(a) Owner covenants that Tenant, upon paying the Rent and performing the covenants hereof
on the part of Tenant to be performed, shall and may peaceably and quietly have, hold and enjoy the
Premises and the Easements and all related appurtenances, rights, privileges and easements throughout the
Term hereof without any lawful hindrance by Owner and any person claiming by, through or under Owner.
Except in cases of emergency, Owner shall not have access to the Premises unless accompanied by Tenant
personnel",,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,Removal Requirements,," **Removal and Restoration Date** means the date not be later than one hundred-eighty (180) days after either the Expiration Date or the date of earlier termination of this Lease, if applicable, when Lessee shall complete the removal of all of its tangible property comprising the System from the Premises and restore the Premises to its original condition, normal wear and tear excepted and provided that Lessee shall not be required to restore the Premises to its original grade

**Section 9. Removal of Solar Facility.** Subject to the terms and conditions of this section, Tenant shall remove the Solar Facility at the end or termination of the Lease, as it may be renewed. Tenant shall provide Owner with a minimum of thirty (60) days’ notice of its intent to remove the Solar Facility (""Tenant's Removal Notice"")",,,
Site Lease - SunRaise - Happy Hollow (ES).pdf,Removal Timeline & Expectations,"5c. If this Lease expires or is terminated by Lessee in accordance with Section 5(b), Lessee shall complete the removal of the System and repair of any damage caused to the Premises by the installation or removal of the System on or before the Removal and Restoration Date. The removal and restoration shall be at Lessee's sole expense. In connection with such removal and restoration, Lessor shall continue to provide Lessee and its Affiliates and subcontractors with access to the Premises until the Removal and Restoration Date."," **Removal and Restoration Date** means the date not be later than one hundred-eighty (180) days after either the Expiration Date or the date of earlier termination of this Lease, if applicable, when Lessee shall complete the removal of all of its tangible property comprising the System from the Premises and restore the Premises to its original condition, normal wear and tear excepted and provided that Lessee shall not be required to restore the Premises to its original grade

**Tenant shall remove the Solar Facility at the end or termination of the Lease, as it may be renewed. Tenant shall provide Owner with a minimum of thirty (60) days’ notice of its intent to remove the Solar Facility (""Tenant's Removal Notice"")**",496.0,0.6822558459422283,0.8718896985636233
